Date,MSFT,AAPL,AMZN,TSLA,NVDA,GOOG,GOOGL,FB,ADBE,NFLX
2021-01-25,0.01584419541004456,0.027683828906949648,0.0005376355876571814,0.04034769488186796,-0.004320769837802052,-0.0008679545290602997,0.0009088060332991255,0.01278692167577411,0.002116670891047834,-0.014845009912707985
2021-01-26,0.01219888206828923,0.0016793351077655227,0.00975406284153002,0.0025999534868295093,-0.015966971327999624,0.00939242169873733,0.007216420904366805,0.014531771715701858,0.00599864183001575,0.009249548711812716
2021-01-27,0.0024534242448248644,-0.007683722842440455,-0.028125722172828382,-0.021436154209903635,-0.03851803910943574,-0.04509083445521078,-0.04665217237661179,-0.035135520019947575,-0.034181571836276015,-0.06878074578944915
2021-01-28,0.025890869517303905,-0.03498518552253049,0.00155913817396236,-0.033246136013754146,0.01031523858484018,0.01765355136936053,0.018835151852877985,-0.026236549593781744,0.012326115217391242,0.029276766073562444
2021-01-29,-0.0291716248412075,-0.0374206992928281,-0.009704710517154158,-0.05015377033512847,-0.004692931856411953,-0.014690488065845497,-0.013943431191036137,-0.025169860377358466,-0.014817411057988727,-0.011529820417221948
2021-02-01,0.03315214399319588,0.01652014219832565,0.04262988400251522,0.05832163536182944,0.019033981369994013,0.03574034795635739,0.035958958026543364,0.014245434851510419,0.024478521414355248,0.01249077332902293
2021-02-02,-0.0005841591081005015,0.0063367457603191735,0.011104232966542282,0.0392707637186287,0.02415576223410243,0.013758663228867762,0.013760742995811093,0.01935031795159281,0.03176594255319154,0.016918958467306844
2021-02-03,0.014571459510235751,-0.0077785577084719115,-0.01996152988165678,-0.020738065807625494,-0.0019363857771456106,0.07396073548795745,0.07282498664185932,-0.001609978362025366,-0.006207040280966969,-0.01588945094318306
2021-02-04,-0.0040741375040938,0.02575793578999841,0.005575789755353888,-0.005499083865497245,0.009885227716174949,-0.0037196571840871773,-0.0025499302039661,-0.0006000525167835224,0.01547973065812469,0.0235609615669079
2021-02-05,0.0007850985470094773,-0.003097953621550076,0.006349415190633367,0.002635313387631788,-0.005360693701005226,0.017276182730880718,0.01714047662209639,0.006041562761888386,0.005598900592597822,-0.0024811559457245114
2021-02-08,0.001114858284761544,0.0010967257983411915,-0.00871379915992787,0.0131302620919298,0.062375774557482,-0.0024261620591038424,-0.0020633837311108127,-0.005669597038352903,0.0033325510376793765,-0.005210688492229609
2021-02-09,0.00536141644792254,-0.006573703549399013,-0.005398815903546295,-0.016168216250329714,-0.012154756099217567,-0.00449130750736304,-0.004379966089267828,0.010766093255154985,0.00463783610179358,0.02034973051895439
2021-02-10,-0.0038970766167401028,-0.004558407205827675,-0.005573350075642969,-0.0525510487178642,0.035125234658038185,0.00569705590231373,0.005343616174197097,0.008981194626927591,-0.006813779017771138,0.008084890878433226
2021-02-11,0.006877527308347009,-0.001920347657658139,-0.007439403397977995,0.008498752442171797,0.03295117077972454,0.00024339739258638637,0.0010879663460754418,-0.005443704811926797,0.008017500346626516,-0.010646036502700573
2021-02-12,0.0020450699241003623,0.0017759934672560984,0.004776044657569534,0.005494938950254102,-0.018982536908864422,0.0039220638581514145,0.0030065967684020922,0.0004067642808480709,0.004470220736883412,-0.0019189851829970461
2021-02-16,-0.005265516172319851,-0.016103865692637553,-0.002672600719475282,-0.024383698625102368,0.024663569311943467,0.008454783302839886,0.007479569162776922,0.012828099815157312,0.005613060344904719,0.0013656453904389299
2021-02-17,0.0043595814118535525,-0.01764411187353765,0.012141495769263377,0.0024240198315750305,-0.02767405211192564,0.0030209516452486262,0.00375238839430847,-0.0014599919645948978,-0.020751941010925923,-0.010658917762868647
2021-02-18,-0.0016790345298545173,-0.008636397949082664,0.005920888230068977,-0.0134937275902407,-0.005165723742351025,-0.005220154813918465,-0.006046415729375476,-0.01527942352247691,-0.005822152425455029,-0.0056590413305870335
2021-02-19,-0.011567245032900297,0.0012333946076581448,-0.023535055711504604,-0.007721833119193833,0.006575093647383623,-0.0075855178403978485,-0.008072902837244933,-0.029065728364134014,-0.01894055755820956,-0.01459268254202295
2021-02-22,-0.026808305156927226,-0.029798908463605,-0.02128062835333444,-0.08549851404835807,-0.03823734974448889,-0.017257304057098244,-0.01654054127666371,-0.004702595998643422,-0.02460763091300333,-0.011920962470304497
2021-02-23,-0.005287588970476542,-0.0011111179240406166,0.004326040494746719,-0.021917386983904885,-0.014889599113345753,0.0028961607158046743,0.002852660798279283,0.021242262805475365,0.0010057154753049247,0.023174330862798298
2021-02-24,0.005487211779994672,-0.004052155971409621,-0.010946930975113456,0.06178809360042581,0.025243951781696472,0.011738994303780892,0.01149930132933119,-0.005830087592910926,0.018854226648676198,0.013292957394432037
2021-02-25,-0.023705026556678277,-0.03478266082713111,-0.03240042539883703,-0.08059088351821031,-0.08217802018633069,-0.03045573360421694,-0.03256539995423824,-0.03639664058413716,-0.03663293857405203,-0.012124756197698705
2021-02-26,0.014804158781506871,0.002231708266428045,0.011700408558804831,-0.009850152862206363,0.030584321391937674,0.002707545703672931,0.0029564637738370703,0.011504153979314813,0.001110743521990143,-0.0143589460905299
2021-03-01,0.019623031480712427,0.05385121151507688,0.017203739551122865,0.06355291339748326,0.009278388685685535,0.021921008478155146,0.023616222876907678,0.02829752791509832,0.021537176061123597,0.021880002830323875
2021-03-02,-0.012956900648390723,-0.020893666502975416,-0.01640418600419813,-0.04452763847792185,-0.03146287578107643,-0.002723946544941236,-0.002502793801999248,-0.022309478354014978,-0.006346254989833655,-0.00512132776983143
2021-03-03,-0.026980792473633053,-0.024456609911986282,-0.028931704705070116,-0.04842373682062895,-0.04486704835380084,-0.023667587539141888,-0.025706205201369903,-0.013860988416988462,-0.03887778168308598,-0.049505302204123414
2021-03-04,-0.0036474003065039007,-0.015811911375471444,-0.009128097171381078,-0.04862218220534875,-0.033932752479566064,0.01104258992685736,0.011196135854615097,0.008731102795801249,-0.020938819821014976,-0.01807183173254856
2021-03-05,0.02147932071760006,0.010738367514935288,0.007687440589895234,-0.037799288627062055,0.007376606751186454,0.029012853728664467,0.03104335563350702,0.02577233198810358,0.004031314645065898,0.00997478125961182
2021-03-08,-0.0181778953229339,-0.04167348984820218,-0.01616752452308423,-0.05844972204800292,-0.06967455419345259,-0.04001346592403976,-0.04271200536729036,-0.0339412783182278,-0.04452958187710587,-0.04465622364909583
2021-03-09,0.028101502299604286,0.0406497261652945,0.037568437419622125,0.19641210834813494,0.08033309358877228,0.014094619710714351,0.016368610211706214,0.04085226619288118,0.04268751302884577,0.02657453498767337
2021-03-10,-0.005817451289415798,-0.009166639867895898,-0.00170109696305476,-0.008195045667454881,-0.004153285944090146,0.0011351283946126056,-0.0020437785639086936,-0.0031609694875053274,-0.0049409878286509334,-0.003751664545645461
2021-03-11,0.020265036065293396,0.0165026308147469,0.018298490652247645,0.047211295533967856,0.04212696393648896,0.029070130439441844,0.031603190205525156,0.03389962704189409,0.03215026584860148,0.03670668067871685
2021-03-12,-0.0058195967484291344,-0.007625442387435122,-0.0077402924980020105,-0.008390503432493035,-0.010582155890589084,-0.02499094345965802,-0.024060497806107306,-0.02000880276017225,-0.01498694193671335,-0.009635563834495153
2021-03-15,-0.003987310954997381,0.024456737721632482,-0.0025279441025151117,0.020483505700589877,0.026077387357907655,0.002216413911732884,0.0021658248780487277,0.019932958716832205,0.00740492480049304,0.004304814319724404
2021-03-16,0.012350460069715297,0.012742997068122985,0.0033034498145929625,-0.04387377025207295,0.007580731723670686,0.012596252643836792,0.014334783612932167,0.020200909589040972,0.006590882339559734,0.007265793368572915
2021-03-17,-0.002818542597241458,-0.0064506165683212435,0.01418882856332293,0.036830742252461635,0.0037617956115112428,-0.0006881377412102374,-0.0008013484808432336,0.016936447353682604,0.001043194812028414,0.0007823463872527192
2021-03-18,-0.026662182945564994,-0.03390510735477337,-0.034358822566731395,-0.06932079214978626,-0.04637870093446084,-0.026235297049202688,-0.02923802760894756,-0.018978257139598775,-0.026230054184384954,-0.037468524378504675
2021-03-19,-0.001603661274306889,-0.004480184263946474,0.015511930737921675,0.002618075311850099,0.009687574347294614,0.003427910588938987,0.002780331411109005,0.04123892831165965,0.005282588089116302,0.014639719226297032
2021-03-22,0.024484488750757816,0.02833573950762136,0.011678251572525111,0.023103829944140175,0.02650674590651625,-0.002256257395534811,0.0018401843508344395,0.011823184920711993,0.024711220838052217,0.021340138524309937
2021-03-23,0.006737539791024982,-0.006888723159357624,0.008560268348869915,-0.011701532835820871,-0.008758959438865732,0.007048987407799245,0.00523960590200212,-0.009913483378001908,0.01721891189656355,0.022901573939560604
2021-03-24,-0.008923286665970753,-0.0199935409337767,-0.016073285099601597,-0.04816049640620601,-0.032725846787733937,-0.0038480545895069884,-0.0043108792746291424,-0.029212365736290602,-0.018883098160371148,-0.02668715221635032
2021-03-25,-0.013250694637525817,0.004163493367978166,-0.013219673379956443,0.016056602216300675,-0.008522508998467293,-0.0003423244207029219,-3.447329141526012e-05,-0.012050842912161963,-0.0011517352627465893,-0.034465569149845665
2021-03-26,0.017818731160028634,0.005141421542580238,0.0018941321427123903,-0.03385435826946792,0.024251526009044344,-0.00430938585407703,-0.003803263605840823,0.015354807898213751,0.04013394177551488,0.010320970359174675
2021-03-29,-0.005243604469918339,0.0014850636508778603,0.007765307279026246,-0.011992765166490171,0.008489677988400723,0.010021813027894844,0.010401416094011573,0.027559954431345624,0.000490334481573429,0.011613077727304244
2021-03-30,-0.014410769353577102,-0.012274506980557542,-0.006645557683187864,0.03980110565463901,-0.0059080503185936495,-0.0001993783943041727,0.0003323566871664685,-0.009696743456855672,-0.00822469944265547,-0.0010895942930730929
2021-03-31,0.01690744703799041,0.018765698862854174,0.01269602509249701,0.0508322555208478,0.03701900144365999,0.00636808028627267,0.007842797220306785,0.022673607638888704,0.021290775129156003,0.016108529107252023
2021-04-01,0.02790859650725963,0.006958596185322019,0.02162837428669806,-0.009252456192665681,0.03472350948157654,0.033413476991717594,0.03261059691435153,0.014022357702177635,0.01676588990434702,0.03404518444814619
2021-04-05,0.027728508040417932,0.023577337819185917,0.02079404618791525,0.04427652134491877,0.012724800824803317,0.041071242661677054,0.04187283699991906,0.034319962039510266,0.01713079626872016,0.002317303843747398
2021-04-06,-0.00485808899557294,0.0024622234177107405,-0.0009018145360896179,0.0008248419215659553,-0.009008055583683339,-0.0003594837152098851,-0.004371395234922915,-0.008578530852629829,-0.000569543555688834,0.007139375444114471
2021-04-07,0.008230414659947893,0.013390418640275348,0.017237260091402806,-0.029857471081355946,0.020344163326983633,0.011205722890212488,0.013475108798986613,0.022301266169226563,0.004212984932739028,0.004517585567351823
2021-04-08,0.013405346000830987,0.019233688748805378,0.006071298823753457,0.01912159642685407,0.012267135255517925,0.007005444986118103,0.005091447123239945,-0.00022360024559830993,0.01303174225871584,0.01387598884579222
2021-04-09,0.01026664375797659,0.02025161550182286,0.022095566004097122,-0.009915133253848407,0.005797216024608032,0.00902250447256514,0.008993832561590809,-0.0017890167391194645,0.00840271493600131,0.0013162771423838038
2021-04-12,0.00023447552643141023,-0.01323308815690627,0.0021321220877985603,0.0368673883528583,0.05618063073070867,-0.013600821386641537,-0.01147229931907301,-0.002944319357674141,0.003948079447002817,-0.004555957949815115
2021-04-13,0.010081665533870687,0.024306687615886835,0.006098765650773608,0.08595690577956372,0.03093553912191016,0.005534874992411565,0.004370367585010859,-0.00571354865692375,0.017449530694720883,0.001718497322919621
2021-04-14,-0.011219046454516213,-0.017853235280929303,-0.01970588235294113,-0.039471648026679795,-0.025670415946565384,-0.005482334212666973,-0.0055535192388493915,-0.022404451110393686,-0.008215787055193435,-0.024759287911411132
2021-04-15,0.015297944535695995,0.018707918823063885,0.013828409240923989,0.009040869919038297,0.05631004999480416,0.01854669172442014,0.01933177054440005,0.01651145857083347,0.02471455824457469,0.017036314690703325
2021-04-16,0.004778387386485505,-0.0025278976939731024,0.006022287796429993,0.0012587846385745394,-0.013927362438947766,0.000478999086565679,-0.0010939722131058094,-0.0053278343275456885,0.003497404682274219,-0.004879635012398298
2021-04-19,-0.007670466040730073,0.0050686157997550385,-0.008068955909228737,-0.03399662469125675,-0.034611135288496575,0.002019310972341426,0.00307086189902539,-0.012868257528505622,-0.016968907045647463,0.014454613235996394
2021-04-20,-0.0018550932131301545,-0.012829904244931245,-0.011067603266100567,0.006101038256852931,-0.012400984969433315,-0.0038090772121653904,-0.004694815156632948,0.0013565511301136812,-0.003797123165916516,-0.008783628494395734
2021-04-21,0.00898311138384078,0.0029297435616975065,0.0081956881999663,0.0349518148368102,0.012474294100534244,-0.00014816863109390344,-0.0002895608168039798,-0.0038988700591217063,-0.003636636627047385,-0.07400333439230067
2021-04-22,-0.013086141202902302,-0.01168532794663113,-0.015758377607757335,-0.03283071704046869,-0.03321823290553161,-0.01106275986401728,-0.011337185633882307,-0.016419583983747765,-0.009856770374882196,-0.00023579288939823417
2021-04-23,0.015476196240594264,0.01803843001423311,0.009622078797699274,0.013491950663502505,0.027945537116989216,0.02089144618396266,0.021047498614462867,0.015547066541945487,0.01685430000258492,-0.006348541621817971
2021-04-26,0.001531686896689477,0.0029779911296556882,0.020389873142889092,0.01206469387228859,0.013936952226685895,0.004941018769874406,0.0043479585446779545,0.006342788723428638,-0.0002714310496885197,0.009395707868160352
2021-04-27,0.0016057356182714866,-0.0024495831862045847,0.002472845995893147,-0.04532649885678952,-0.006218427285308303,-0.008432344432262928,-0.008203691262441248,0.0017489373820602783,0.0031413514878879667,-0.009308250267879736
2021-04-28,-0.028285667261216063,-0.006027144052127897,0.012017822988974691,-0.01467202960910452,-0.0068262751017841294,0.0315500673171063,0.02970783664377552,0.011628286453213565,-0.0035568448447811374,0.0019187044269102227
2021-04-29,-0.008053102544793966,-0.0007487142029976024,0.003703934942894227,-0.025057637382800646,0.003141875979359998,0.021000786940711613,0.014293937551943303,0.07297298457232859,0.0011834543021438382,0.0048961759730274945
2021-04-30,-0.0013068882587412567,-0.015133215355362828,-0.001120653855138598,0.047917285081240824,-0.02057115587100078,-0.008136078946191172,-0.01640783439873683,-0.013444274424318725,-0.015016819923939329,0.008781868369351686
2021-05-03,-0.0012689199383911776,0.008215274809149076,-0.023340101233922605,-0.0345906319502971,-0.011509418614816358,-0.006203091246177905,-0.004427415338857044,-0.0076904149746998,-0.00959988401148748,-0.008491219051250054
2021-05-04,-0.016159740294998892,-0.03538553365862129,-0.022034576573486397,-0.016498828447989777,-0.032722874073449426,-0.017084350310240803,-0.01547108882037962,-0.013082032891271744,-0.025344574004093956,-0.011647762123541905
2021-05-05,-0.005327133346988422,0.0019555381405140793,-0.01247937767482199,-0.003948892658511505,0.0074732293692245655,0.0010576574280556361,0.0034419275505908065,-0.010491255677122835,-0.00817201936404277,-0.014110270874780229
2021-05-06,0.01322677024530683,0.012802486633780363,0.010955401118084351,-0.011029337910903103,0.0044610886336309274,0.010442436630440532,0.009754782464307166,0.015872008680693606,-0.006328498607620858,0.006994841741116087
2021-05-07,0.010931804973458803,0.005327310432458043,-0.004464113053801788,0.013307437822533075,0.01991657748858011,0.007281517746829058,0.006237762161721339,-0.00293732276829739,0.010587097369381127,0.008587745176765083
2021-05-10,-0.020914190302346758,-0.025804453599486465,-0.030720563406023138,-0.06444371004390226,-0.03689503588415166,-0.023775490122839527,-0.02558746805387402,-0.04108683256277046,-0.019131229491859525,-0.0340385720390487
2021-05-11,-0.003843408325015285,-0.007410319869721627,0.010474855619277523,-0.01882227905076006,0.0028389336384859742,-0.014049820741006136,-0.009464357368823006,0.0018302382526709238,0.012119815051526928,0.017238868613536962
2021-05-12,-0.02936270342004299,-0.024938484570086406,-0.022323815790296853,-0.04424821203665186,-0.038287466210591536,-0.030180673477621434,-0.030752516314811684,-0.012984083166359128,-0.02699974431872154,-0.020400695372887356
2021-05-13,0.01686184752971931,0.017919724712706753,0.0030235442864994244,-0.030853231173950113,-0.006777679632170686,0.010222900567471438,0.013084894443813111,0.008957270228019398,0.004384774126838353,0.0034640458614696445
2021-05-14,0.021067382795289413,0.019844689131234272,0.019430812743278736,0.03157303422633584,0.042278799024506375,0.023956967464092038,0.022135019172708548,0.034986541473283506,0.026151497164235815,0.013787841500942477
2021-05-17,-0.011968539479259577,-0.009258567623045888,0.01473517404947322,-0.0218909574031092,-0.005441284967233062,0.002266682871419956,0.004626111334042227,-0.0015193106189825833,-0.00785105231770411,-0.008979048269848744
2021-05-18,-0.00856512445008395,-0.011245685830422514,-0.011653003234131543,0.0018029193511959196,-0.010571311731243371,-0.007745284409727327,-0.011555647161692217,-0.01743485753158469,-0.004391587695065313,-0.005440346441525135
2021-05-19,0.0024739956491997006,-0.0012814992076254361,-0.00014849579729903084,-0.0249363578740579,0.0035673342458055757,0.002292246413337029,0.003991226012166171,0.011711205011617043,-0.0003120843942416851,0.0029201550607060867
2021-05-20,0.01382031973012654,0.02101210211182125,0.004913634123161037,0.04138715452646613,0.038871034002665006,0.02052233836227635,0.015606405899185605,0.016008128652165388,0.023310533387494337,0.028644659947229867
2021-05-21,-0.00531482516741566,-0.014767097444939314,-0.013732835419078548,-0.010054916166889583,0.02595375446121828,-0.004664503304001033,-0.005557150468064043,-0.007469866332029729,-0.007321996267443676,-0.00753482947365236
2021-05-24,0.022882116090336968,0.013314186552154217,0.013084253586993944,0.04400219800989724,0.04137273256748175,0.026254667786892893,0.029165809876685156,0.026562924794636178,0.019997090294466835,0.010062421115233589
2021-05-25,0.0037482976434592974,-0.001573565960478529,0.0043328512702129895,-0.0028856935463171807,0.0022899433053507057,0.0009972892327525518,0.0007751151906660869,0.009734171060373775,0.014563204686984799,-0.0031020044116365497
2021-05-26,-0.0009136836777059454,-0.00039399173433007917,0.0018747373952956448,0.023880009512708744,0.0033391690617996517,0.010153279194700549,0.0073808297267488054,-0.00039661062396800784,0.003761827926078487,0.0020345254879685637
2021-05-27,-0.008668369954288213,-0.01237684121117788,-0.010734483438678222,0.01892974158149552,-0.01350318724107491,-0.01274692263105004,-0.007406651471030035,0.015534383012459463,-0.017160463551293748,0.002985906610376121
2021-05-28,0.0014840357211680644,-0.005348014676582524,-0.0021795043409645887,-0.008924475254319386,0.048844277427416705,0.003766914169901714,-0.0024674666767348086,-0.012081108940646179,0.012643469560575493,-0.002083886459052664
2021-06-01,-0.009131650954109394,-0.0026482535861228618,-0.0013714148022673234,-0.0021111721653561677,0.0012311987099329347,0.007567715318509416,0.010323029886646573,0.0012167857713483166,-0.017182574068281498,-0.007418331009400481
2021-06-02,-0.0004041999782794514,0.006276125589849357,0.00476600079756051,-0.03010102304467932,0.03158713460725826,-0.0035105748156752936,-0.004447309444232328,6.073284020402525e-05,-0.00028233953513867593,0.00032059590480026934
2021-06-03,-0.00642936949614803,-0.012154140229899357,-0.014526940449806403,-0.053344738674517056,0.01141353461446526,-0.0068847559143684345,-0.009706448245302868,-0.009448534275227738,-0.0053048269527262715,-0.019649862183516054
