Date,MSFT,AAPL,AMZN,TSLA,NVDA,GOOG,GOOGL,FB,ADBE,NFLX,MSRPortfolio,GMVPortfolio,EqualPortfolio
2020-12-23,-0.0130392384787575,-0.0069759610551687,-0.0066271221971039,0.0088077470752894,-0.0202586300878754,0.0051523092544241,0.004656386470937,0.0038188963093923,-0.0143999222738381,-0.0243681121607762,-0.00477650288655319,-0.0041687740470385,-0.0063233647143477005
2020-12-24,0.0078273782931286,0.0077120646249047,-0.0039494544955406,0.0244435439005401,-0.001191400695695,0.003734729667467,0.0034312875419508,-0.0026481333770541,0.0059366504523019,-0.000991309710438,0.0045007925479943625,0.005362692794811877,0.00443053562015654
2020-12-28,0.0099213427340101,0.0357658712825488,0.035071192606022,0.0029012828353873,-0.007215017817466,0.0214164479477785,0.0229505502489282,0.0359012947472243,-0.0018204557822326,0.0100200873408613,0.01320885856200159,0.0176710368744476,0.01649125961430619
2020-12-29,-0.0036006253171083,-0.01331483690154,0.0115835879400967,0.0034654552472828,0.0033527015082805,-0.0097799071739139,-0.0091320837877693,-0.0007942274368232,0.0063332456638962,0.0226344585320779,-0.003277296088508522,-0.005170097868542299,0.0010747768274479395
2020-12-30,-0.0110194065481692,-0.0085267668954565,-0.0108819692956051,0.0432289365190008,0.0156452385637873,-0.0109170028865271,-0.0122371711027832,-0.017739735594117,-0.0092807813809956,-0.0118295779741706,-0.000751519958970737,-0.009318510182488488,-0.0033558236595036205
2020-12-31,0.0033381804669581,-0.0077026082692599,-0.0088014258525069,0.01567395944825,-0.0069033327791009,0.0071053996837586,0.009439893448524,0.0047449480403307,0.005367339301622,0.0307667934373445,0.003771648314786686,0.004690987213921287,0.005302914692592021
2021-01-04,-0.0212660104345004,-0.0247193798306655,-0.0215847594107836,0.0341519939640113,0.0044809488899053,-0.0134940834603566,-0.0151257587257586,-0.0154488282991825,-0.0295529055981855,-0.0330479086807797,-0.008339297188353613,-0.01703637994895961,-0.013560669158629583
2021-01-05,0.0009645249005698,0.0123639084496198,0.0100043394339812,0.0073173258062861,0.0222100074844735,0.0073369752310845,0.0080643079951558,0.0075481482297306,0.0007211563087414,-0.0039398635563975,0.010167671513381273,0.005636940552101726,0.007259083028324519
2021-01-06,-0.0259292426025731,-0.0336616134274369,-0.0248966530323141,0.0283903027109608,-0.0589530196772707,-0.00323392508427,-0.0098675575509264,-0.0282688230126256,-0.0399020031711502,-0.0389976929108532,-0.022230325286765478,-0.01804506875054141,-0.023532022775845943
2021-01-07,0.0284569938033314,0.0341231811802864,0.0075771671647564,0.0794465456611694,0.0578302223570115,0.0299430987513436,0.0298685694016165,0.0206220502117051,0.0245115739508547,0.0167836024053149,0.03931062032193877,0.029997047392421473,0.03291630048873899
2021-01-08,0.006092852921298,0.0086312297028223,0.0064955725110715,0.0784030730416005,-0.0050397302760313,0.0111679737026157,0.0132387200029964,-0.004353587272218,0.0154059031147884,0.0029672010758552,0.011754806778528306,0.010370255250560586,0.013300920852479872
2021-01-11,-0.0096985308514314,-0.0232487929584095,-0.021519461794845,-0.078214150173538,0.0259665796868069,-0.0224046961193127,-0.0231055873006045,-0.040101695703136,-0.0223871693788435,-0.0221394751818903,-0.014794124480927841,-0.01883435462487297,-0.023685297977520402
2021-01-12,-0.0117707328274478,-0.0013954238205419,0.0021257773505656,0.0471529480216645,-0.0100393564726106,-0.011416592516687,-0.0107385366774263,-0.0223874789345502,-0.0054613614511926,-0.009717503389491,-0.0056226519514033626,-0.008733991586958612,-0.003364826071771731
2021-01-13,0.0065603254124613,0.0162265856075995,0.0144384070499847,0.0058508793891247,0.0034854383373414,0.0044945605792943,0.0056519950126292,0.0021904616223737,0.0008480737943143,0.0273950612038442,0.006174628827139417,0.0069047619277110865,0.00871417880089673
2021-01-14,-0.015346239195726,-0.0151271798816107,-0.0121355837690214,-0.0110134166235909,-0.0244979563176311,-0.0081053179465757,-0.0093460901416512,-0.0238435861700985,-0.0185997229598489,-0.013647420936161,-0.014586318624902122,-0.012657094795330821,-0.015166251394191543
2021-01-15,-0.0017369468057726,-0.0137305086007422,-0.0074245224463579,-0.0222958899408283,-0.0258138645614581,-0.0022929311198734,-0.001906528849463,0.0232861179909058,-0.011202974773313,-0.0057500580726168,-0.009372380112033967,-0.003845175850678653,-0.006886810717951951
2021-01-19,0.0178227594169944,0.0054271092867508,0.0053185181605863,0.02225962961292,0.0128892535104685,0.0314885155759578,0.0329065281511748,0.0387492240660836,-0.0034491509012377,0.0076107030729795,0.022164504551827748,0.02210204080636677,0.0171023089952678
2021-01-20,0.0364997254288386,0.0328560542930078,0.0457003654696279,0.0069859973759185,0.0261415697634437,0.0536278881679295,0.053573316757147,0.0244351009321692,0.028981404162103,0.1685434359447113,0.04119703283167053,0.04460173928720331,0.04773448582948965
2021-01-21,0.0028082102502124,0.0366583593351979,0.0133634785294776,-0.0064201562972051,0.0375399622723504,0.0023053558453927,0.002170173513321,0.0201509786837867,0.0048750940888893,-0.0110857176735096,0.012383388627891824,0.0061552791823035495,0.01023657385479133
2021-01-22,0.0043561424484033,0.0160736727620074,-0.004463276285877,0.0019527154398597,-0.0111772558856545,0.0051817840052874,0.0044635697226198,0.0059735589469995,0.0008898203673319,-0.0253001574863681,0.0005908091887521046,0.004200540485322665,-0.0002049425965390604
2021-01-25,0.0158441954100445,0.0276838289069496,0.0005376355876571,0.0403476948818679,-0.004320769837802,-0.0008679545290602,0.0009088060332991,0.0127869216757741,0.0021166708910478,-0.0148450099127079,0.006031854359390818,0.008519111589507914,0.008019201910707
2021-01-26,0.0121988820682892,0.0016793351077655,0.00975406284153,0.0025999534868295,-0.0159669713279996,0.0093924216987373,0.0072164209043668,0.0145317717157018,0.0059986418300157,0.0092495487118127,0.0025167531580907285,0.008745339136134903,0.00566540670370489
2021-01-27,0.0024534242448248,-0.0076837228424404,-0.0281257221728283,-0.0214361542099036,-0.0385180391094357,-0.0450908344552107,-0.0466521723766117,-0.0351355200199475,-0.034181571836276,-0.0687807457894491,-0.03344991365018577,-0.024480930645581954,-0.032315105856727824
2021-01-28,0.0258908695173039,-0.0349851855225304,0.0015591381739623,-0.0332461360137541,0.0103152385848401,0.0176535513693605,0.0188351518528779,-0.0262365495937817,0.0123261152173912,0.0292767660735624,0.008496370496410685,0.014006137963699417,0.0021388959659232104
2021-01-29,-0.0291716248412075,-0.0374206992928281,-0.0097047105171541,-0.0501537703351284,-0.0046929318564119,-0.0146904880658454,-0.0139434311910361,-0.0251698603773584,-0.0148174110579887,-0.0115298204172219,-0.01839922180669602,-0.02190337914500499,-0.02112947479521805
2021-02-01,0.0331521439931958,0.0165201421983256,0.0426298840025152,0.0583216353618294,0.019033981369994,0.0357403479563573,0.0359589580265433,0.0142454348515104,0.0244785214143552,0.0124907733290229,0.03109110700347629,0.03277965927701523,0.029257182250364912
2021-02-02,-0.0005841591081005,0.0063367457603191,0.0111042329665422,0.0392707637186287,0.0241557622341024,0.0137586632288677,0.013760742995811,0.0193503179515928,0.0317659425531915,0.0169189584673068,0.01638246433689942,0.009624316615758676,0.017583797076826172
2021-02-03,0.0145714595102357,-0.0077785577084719,-0.0199615298816567,-0.0207380658076254,-0.0019363857771456,0.0739607354879574,0.0728249866418593,-0.0016099783620253,-0.0062070402809669,-0.015889450943183,0.02867362430445454,0.03412712796859653,0.00872361728789776
2021-02-04,-0.0040741375040938,0.0257579357899984,0.0055757897553538,-0.0054990838654972,0.0098852277161749,-0.0037196571840871,-0.0025499302039661,-0.0006000525167835,0.0154797306581246,0.0235609615669079,0.0023718944176895178,0.0002494432903370775,0.006381678421213191
2021-02-05,0.0007850985470094,-0.00309795362155,0.0063494151906333,0.0026353133876317,-0.0053606937010052,0.0172761827308807,0.0171404766220963,0.0060415627618883,0.0055989005925978,-0.0024811559457245,0.006340478175406278,0.007863981729105646,0.004488714656445779
2021-02-08,0.0011148582847615,0.0010967257983411,-0.0087137991599278,0.0131302620919298,0.062375774557482,-0.0024261620591038,-0.0020633837311108,-0.0056695970383529,0.0033325510376793,-0.0052106884922296,0.014383452302341053,0.0006025537935924452,0.005696654128946882
2021-02-09,0.0053614164479225,-0.006573703549399,-0.0053988159035462,-0.0161682162503297,-0.0121547560992175,-0.004491307507363,-0.0043799660892678,0.0107660932551549,0.0046378361017935,0.0203497305189543,-0.004935830061534141,-0.0006725213140908199,-0.0008051689075297998
2021-02-10,-0.0038970766167401,-0.0045584072058276,-0.0055733500756429,-0.0525510487178642,0.0351252346580381,0.0056970559023137,0.005343616174197,0.0089811946269275,-0.0068137790177711,0.0080848908784332,0.005691083573390742,-6.903705635714327e-06,-0.0010161669393936408
2021-02-11,0.006877527308347,-0.0019203476576581,-0.0074394033979779,0.0084987524421717,0.0329511707797245,0.0002433973925863,0.0010879663460754,-0.0054437048119267,0.0080175003466265,-0.0106460365027005,0.00891043945780403,0.00304913744638323,0.00322268222452682
2021-02-12,0.0020450699241003,0.001775993467256,0.0047760446575695,0.0054949389502541,-0.0189825369088644,0.0039220638581514,0.003006596768402,0.000406764280848,0.0044702207368834,-0.001918985182997,-0.00204748234469472,0.002416353524483483,0.0004996170551603296
2021-02-16,-0.0052655161723198,-0.0161038656926375,-0.0026726007194752,-0.0243836986251023,0.0246635693119434,0.0084547833028398,0.0074795691627769,0.0128280998151573,0.0056130603449047,0.0013656453904389,0.005878202805958312,0.0006507025056515213,0.00119790461185262
2021-02-17,0.0043595814118535,-0.0176441118735376,0.0121414957692633,0.002424019831575,-0.0276740521119256,0.0030209516452486,0.0037523883943084,-0.0014599919645948,-0.0207519410109259,-0.0106589177628686,-0.005575285780713963,0.0007767197402206059,-0.00524905776716037
2021-02-18,-0.0016790345298545,-0.0086363979490826,0.0059208882300689,-0.0134937275902407,-0.005165723742351,-0.0052201548139184,-0.0060464157293754,-0.0152794235224769,-0.005822152425455,-0.005659041330587,-0.00589467941874882,-0.00437078186754544,-0.00610811834032726
2021-02-19,-0.0115672450329002,0.0012333946076581,-0.0235350557115046,-0.0077218331191938,0.0065750936473836,-0.0075855178403978,-0.0080729028372449,-0.029065728364134,-0.0189405575582095,-0.0145926825420229,-0.0057277045552940825,-0.00964630890151183,-0.011327303475056599
2021-02-22,-0.0268083051569272,-0.029798908463605,-0.0212806283533344,-0.085498514048358,-0.0382373497444888,-0.0172573040570982,-0.0165405412766637,-0.0047025959986434,-0.0246076309130033,-0.0119209624703044,-0.029094377363179647,-0.023468700804089,-0.02766527404824264
2021-02-23,-0.0052875889704765,-0.0011111179240406,0.0043260404947467,-0.0219173869839048,-0.0148895991133457,0.0028961607158046,0.0028526607982792,0.0212422628054753,0.0010057154753049,0.0231743308627982,-0.0034843585295454838,-0.0005247340716543296,0.0012291478160641304
2021-02-24,0.0054872117799946,-0.0040521559714096,-0.0109469309751134,0.0617880936004258,0.0252439517816964,0.0117389943037808,0.0114993013293311,-0.0058300875929109,0.0188542266486761,0.013292957394432,0.016204540501755224,0.008792117293483111,0.012707556229890291
2021-02-25,-0.0237050265566782,-0.0347826608271311,-0.032400425398837,-0.0805908835182103,-0.0821780201863306,-0.0304557336042169,-0.0325653999542382,-0.0363966405841371,-0.036632938574052,-0.0121247561976987,-0.046267906081535824,-0.03110365722707324,-0.04018324854015301
2021-02-26,0.0148041587815068,0.002231708266428,0.0117004085588048,-0.0098501528622063,0.0305843213919376,0.0027075457036729,0.002956463773837,0.0115041539793148,0.0011107435219901,-0.0143589460905299,0.009815387869106521,0.007398391877251644,0.00533904050247558
2021-03-01,0.0196230314807124,0.0538512115150768,0.0172037395511228,0.0635529133974832,0.0092783886856855,0.0219210084781551,0.0236162228769076,0.0282975279150983,0.0215371760611235,0.0218800028303238,0.024383023239973847,0.02446956745153124,0.028076122279168905
2021-03-02,-0.0129569006483907,-0.0208936665029754,-0.0164041860041981,-0.0445276384779218,-0.0314628757810764,-0.0027239465449412,-0.0025027938019992,-0.0223094783540149,-0.0063462549898336,-0.0051213277698314,-0.016112375894853787,-0.010227390699319936,-0.016524906887518273
2021-03-03,-0.026980792473633,-0.0244566099119862,-0.0289317047050701,-0.0484237368206289,-0.0448670483538008,-0.0236675875391418,-0.0257062052013699,-0.0138609884169884,-0.0388777816830859,-0.0495053022041234,-0.03205390763720898,-0.02715329923326217,-0.032527775730982846
2021-03-04,-0.0036474003065039,-0.0158119113754714,-0.009128097171381,-0.0486221822053487,-0.033932752479566,0.0110425899268573,0.011196135854615,0.0087311027958012,-0.0209388198210149,-0.0180718317325485,-0.009177441493638767,-0.0006392399280148444,-0.01191831665145609
2021-03-05,0.0214793207176,0.0107383675149352,0.0076874405898952,-0.037799288627062,0.0073766067511864,0.0290128537286644,0.031043355633507,0.0257723319881035,0.0040313146450658,0.0099747812596118,0.0157067480387041,0.021417632088761542,0.010931708420150732
2021-03-08,-0.0181778953229339,-0.0416734898482021,-0.0161675245230842,-0.0584497220480029,-0.0696745541934525,-0.0400134659240397,-0.0427120053672903,-0.0339412783182278,-0.0445295818771058,-0.0446562236490958,-0.04573198841650946,-0.03318918596117864,-0.0409995741071435
2021-03-09,0.0281015022996042,0.0406497261652945,0.0375684374196221,0.1964121083481349,0.0803330935887722,0.0140946197107143,0.0163686102117062,0.0408522661928811,0.0426875130288457,0.0265745349876733,0.05000983052929986,0.029507653612527857,0.05236424119532486
2021-03-10,-0.0058174512894157,-0.0091666398678958,-0.0017010969630547,-0.0081950456674548,-0.0041532859440901,0.0011351283946126,-0.0020437785639086,-0.0031609694875053,-0.0049409878286509,-0.0037516645456454,-0.0033992298418414274,-0.003430925630944243,-0.00417957917630087
2021-03-11,0.0202650360652933,0.0165026308147469,0.0182984906522476,0.0472112955339678,0.0421269639364889,0.0290701304394418,0.0316031902055251,0.033899627041894,0.0321502658486014,0.0367066806787168,0.03237685493394587,0.026099022377718592,0.030783431121692365
2021-03-12,-0.0058195967484291,-0.0076254423874351,-0.007740292498002,-0.008390503432493,-0.010582155890589,-0.024990943459658,-0.0240604978061073,-0.0200088027601722,-0.0149869419367133,-0.0096355638344951,-0.015649983253845964,-0.014832344851050066,-0.01338407407540941
2021-03-15,-0.0039873109549973,0.0244567377216324,-0.0025279441025151,0.0204835057005898,0.0260773873579076,0.0022164139117328,0.0021658248780487,0.0199329587168322,0.007404924800493,0.0043048143197244,0.010306102831723259,0.00295353236371336,0.01005273123494485
2021-03-16,0.0123504600697152,0.0127429970681229,0.0033034498145929,-0.0438737702520729,0.0075807317236706,0.0125962526438367,0.0143347836129321,0.0202009095890409,0.0065908823395597,0.0072657933685729,0.0070729530459243545,0.010927453723970549,0.005309248997797101
2021-03-17,-0.0028185425972414,-0.0064506165683212,0.0141888285633229,0.0368307422524616,0.0037617956115112,-0.0006881377412102,-0.0008013484808432,0.0169364473536826,0.0010431948120284,0.0007823463872527,0.0036803877887273922,9.450577847825655e-05,0.006278470959264339
2021-03-18,-0.0266621829455649,-0.0339051073547733,-0.0343588225667313,-0.0693207921497862,-0.0463787009344608,-0.0262352970492026,-0.0292380276089475,-0.0189782571395987,-0.0262300541843849,-0.0374685243785046,-0.03573603434282952,-0.02927027190781368,-0.034877576631195485
2021-03-19,-0.0016036612743068,-0.0044801842639464,0.0155119307379216,0.00261807531185,0.0096875743472946,0.0034279105889389,0.002780331411109,0.0412389283116596,0.0052825880891163,0.014639719226297,0.00531055017051867,0.0025162216963578567,0.00891032124859338
2021-03-22,0.0244844887507578,0.0283357395076213,0.0116782515725251,0.0231038299441401,0.0265067459065162,-0.0022562573955348,0.0018401843508344,0.0118231849207119,0.0247112208380522,0.0213401385243099,0.014150173118249678,0.013310606767671361,0.01715675269199341
2021-03-23,0.0067375397910249,-0.0068887231593576,0.0085602683488699,-0.0117015328358208,-0.0087589594388657,0.0070489874077992,0.0052396059020021,-0.0099134833780019,0.0172189118965635,0.0229015739395606,0.0005848414146869731,0.005111540632828461,0.0030444188473774205
2021-03-24,-0.0089232866659707,-0.0199935409337767,-0.0160732850996015,-0.048160496406206,-0.0327258467877339,-0.0038480545895069,-0.0043108792746291,-0.0292123657362906,-0.0188830981603711,-0.0266871522163503,-0.017584786538912607,-0.010323297206556425,-0.020881800587043683
2021-03-25,-0.0132506946375258,0.0041634933679781,-0.0132196733799564,0.0160566022163006,-0.0085225089984672,-0.0003423244207029,-3.447329141526012e-05,-0.0120508429121619,-0.0011517352627465,-0.0344655691498456,-0.0036460428036622604,-0.0055249013579787044,-0.006281772646854287
2021-03-26,0.0178187311600286,0.0051414215425802,0.0018941321427123,-0.0338543582694679,0.0242515260090443,-0.004309385854077,-0.0038032636058408,0.0153548078982137,0.0401339417755148,0.0103209703591746,0.005044351999724416,0.006328709910241958,0.007294852315788279
2021-03-29,-0.0052436044699183,0.0014850636508778,0.0077653072790262,-0.0119927651664901,0.0084896779884007,0.0100218130278948,0.0104014160940115,0.0275599544313456,0.0004903344815734,0.0116130777273042,0.005955893081159005,0.0035610745346816653,0.006059027504402579
2021-03-30,-0.0144107693535771,-0.0122745069805575,-0.0066455576831878,0.039801105654639,-0.0059080503185936,-0.0001993783943041,0.0003323566871664,-0.0096967434568556,-0.0082246994426554,-0.001089594293073,-0.001260333151563399,-0.005836641904877699,-0.0018315837580998703
2021-03-31,0.0169074470379904,0.0187656988628541,0.012696025092497,0.0508322555208478,0.0370190014436599,0.0063680802862726,0.0078427972203067,0.0226736076388887,0.021290775129156,0.016108529107252,0.020514097822356508,0.014078120230602923,0.02105042173397252
2021-04-01,0.0279085965072596,0.006958596185322,0.021628374286698,-0.0092524561926656,0.0347235094815765,0.0334134769917175,0.0326105969143515,0.0140223577021776,0.016765889904347,0.0340451844481461,0.026784992582573885,0.027040071544256254,0.021282412622893022
2021-04-05,0.0277285080404179,0.0235773378191859,0.0207940461879152,0.0442765213449187,0.0127248008248033,0.041071242661677,0.041872836999919,0.0343199620395102,0.0171307962687201,0.0023173038437473,0.030389036083696155,0.03249170983520342,0.026581335603081457
2021-04-06,-0.0048580889955729,0.0024622234177107,-0.0009018145360896,0.0008248419215659,-0.0090080555836833,-0.0003594837152098,-0.0043713952349229,-0.0085785308526298,-0.0005695435556888,0.0071393754441144,-0.0036530667361334723,-0.002671890646023481,-0.0018220471690406103
2021-04-07,0.0082304146599478,0.0133904186402753,0.0172372600914028,-0.0298574710813559,0.0203441633269836,0.0112057228902124,0.0134751087989866,0.0223012661692265,0.004212984932739,0.0045175855673518,0.010506109301401088,0.010091133079546613,0.008505745399576992
2021-04-08,0.0134053460008309,0.0192336887488053,0.0060712988237534,0.019121596426854,0.0122671352555179,0.0070054449861181,0.0050914471232399,-0.0002236002455983,0.0130317422587158,0.0138759888457922,0.010299126995653558,0.01030419458640784,0.010888008822402918
2021-04-09,0.0102666437579765,0.0202516155018228,0.0220955660040971,-0.0099151332538484,0.005797216024608,0.0090225044725651,0.0089938325615908,-0.0017890167391194,0.0084027149360013,0.0013162771423838,0.0073231869083296664,0.009939647379181236,0.007444222040807759
2021-04-12,0.0002344755264314,-0.0132330881569062,0.0021321220877985,0.0368673883528583,0.0561806307307086,-0.0136008213866415,-0.011472299319073,-0.0029443193576741,0.0039480794470028,-0.0045559579498151,0.010016633733743377,-0.004278201707686109,0.005355620997468971
2021-04-13,0.0100816655338706,0.0243066876158868,0.0060987656507736,0.0859569057795637,0.0309355391219101,0.0055348749924115,0.0043703675850108,-0.0057135486569237,0.0174495306947208,0.0017184973229196,0.019069206179493235,0.010811663143532739,0.018073928564014387
2021-04-14,-0.0112190464545162,-0.0178532352809293,-0.0197058823529411,-0.0394716480266797,-0.0256704159465653,-0.0054823342126669,-0.0055535192388493,-0.0224044511103936,-0.0082157870551934,-0.0247592879114111,-0.015692968358230537,-0.01089275774612682,-0.01803356075901459
2021-04-15,0.0152979445356959,0.0187079188230638,0.0138284092409239,0.0090408699190382,0.0563100499948041,0.0185466917244201,0.0193317705444,0.0165114585708334,0.0247145582445746,0.0170363146907033,0.026190143594273713,0.0180311929540669,0.020932598628845736
2021-04-16,0.0047783873864855,-0.0025278976939731,0.0060222877964299,0.0012587846385745,-0.0139273624389477,0.0004789990865656,-0.0010939722131058,-0.0053278343275456,0.0034974046822742,-0.0048796350123982,-0.002916172410066295,0.0013156390977831197,-0.0011720838095640698
2021-04-19,-0.00767046604073,0.005068615799755,-0.0080689559092287,-0.0339966246912567,-0.0346111352884965,0.0020193109723414,0.0030708618990253,-0.0128682575285056,-0.0169689070456474,0.0144546132359963,-0.010875366389795844,-0.003595447304456081,-0.008957094459674691
2021-04-20,-0.0018550932131301,-0.0128299042449312,-0.0110676032661005,0.0061010382568529,-0.0124009849694333,-0.0038090772121653,-0.0046948151566329,0.0013565511301136,-0.0037971231659165,-0.0087836284943957,-0.005581497270251315,-0.004158800187292814,-0.0051780640335739
2021-04-21,0.0089831113838407,0.0029297435616975,0.0081956881999663,0.0349518148368102,0.0124742941005342,-0.0001481686310939,-0.0002895608168039,-0.0038988700591217,-0.0036366366270473,-0.0740033343923006,0.005323430674752483,0.00330119485473912,-0.0014441918443518498
2021-04-22,-0.0130861412029023,-0.0116853279466311,-0.0157583776077573,-0.0328307170404686,-0.0332182329055316,-0.0110627598640172,-0.0113371856338823,-0.0164195839837477,-0.0098567703748821,-0.0002357928893982,-0.01833866715045378,-0.012894043653840238,-0.01554908894492184
2021-04-23,0.0154761962405942,0.0180384300142331,0.0096220787976992,0.0134919506635025,0.0279455371169892,0.0208914461839626,0.0210474986144628,0.0155470665419454,0.0168543000025849,-0.0063485416218179,0.020043953891141546,0.017681135206881696,0.015256596255415603
